id,createdAt,username,suspend,twitterId,tweetscout_score
clqe7kwqb001klpib019ie67d,2023-12-20T20:10:46.067Z,blababoner1986,True,1713762692643594240,0.0
clqe8eq5t0041q14xvm31sb9a,2023-12-20T20:33:57.233Z,090909090NFT,True,1434968916497944585,18.708286933869708
clqe8rvd8000011kosdoxkwr5,2023-12-20T20:44:10.508Z,INORIDEPL,False,1249380845816877056,48.98979485566356
clqe9cxoo000vqreg3jo4zmzb,2023-12-20T21:00:33.288Z,Sarah024223348,True,1733215057796833280,0.0
clqe9lyry0099ewpbvea89gq9,2023-12-20T21:07:34.607Z,CastilloEt71905,True,1711867464991096833,0.0
clqe9uqth0028cc94juhqqdr3,2023-12-20T21:14:24.197Z,lama_nfts,True,1492248046901596161,4.47213595499958
clqeailm00012k0kv37boeg9a,2023-12-20T21:32:57.192Z,KingBootoshi,False,1623247610730676224,509.64105015196725
clqeav9ow0013qwk7hbfbvfjf,2023-12-20T21:42:48.272Z,cervenopa_eth,True,1718200065670500352,0.0
clqebv5cx004kqwk7tfj909um,2023-12-20T22:10:42.274Z,CryptoTots,False,1433494679744561155,287.7394654891817
clqec63g7001jqcg6u6p9x7jt,2023-12-20T22:19:13.016Z,allen_eth50032,False,1715515928543113216,0.0
clqecb880002622bngt0kmq13,2023-12-20T22:23:12.480Z,0xBrandon5,True,1713964010142326784,0.0
clqecrptu002ibgndf71zfpof,2023-12-20T22:36:01.794Z,brecoulinol1979,True,1713943316901810176,0.0
clqed4a2s000fgxyqbdwoxm1k,2023-12-20T22:45:47.909Z,crowadapuc_eth,True,1714319706268549120,0.0
clqeds15m000f10p9iicxdwbz,2023-12-20T23:04:16.091Z,CryptoDuckNews,False,1652330745082572801,0.0
clqeeb3ja000l75a0wl2vs40r,2023-12-20T23:19:05.638Z,newtotwit0_95,False,1395760384792014860,0.0
clqeebeuh0006bta1tcq8ht70,2023-12-20T23:19:20.298Z,david_0x19008,False,1717869653559554049,0.0
clqeefcdg000xnyvztan9aymh,2023-12-20T23:22:23.717Z,Browneth250816,True,1717854901013778432,0.0
clqeemrgm001wnyvztc041pea,2023-12-20T23:28:09.862Z,Caples_eth,True,1714299758548754432,0.0
clqegniib000913u8rgyzf1ob,2023-12-21T00:24:44.147Z,Adams1714003,True,1717921475473125376,0.0
clqehg9jl000lc7fk9dz9f53e,2023-12-21T00:47:05.553Z,_SpittingFacts_,False,70274970,95.82275303913993
clqehlity000iw81sujjmy0tr,2023-12-21T00:51:10.870Z,mdroman5282,False,1712689529755508736,6.557438524302
clqehlwa5000333pwxpkz38t1,2023-12-21T00:51:28.301Z,cryptojunii,False,1394216348482428932,3.3166247903554
clqei0qg4001gvkrh8dxiculf,2023-12-21T01:03:00.581Z,AshleyE22319,True,1715501157144027136,0.0
clqeih748003s656n8k5182bb,2023-12-21T01:15:48.680Z,AmberHan75697,True,1715491570240163840,0.0
clqeio96g0049b3b3sol9imb8,2023-12-21T01:21:17.944Z,Ernesto_MMVP,False,91659078,0.0
clqeixkv8000lkk01fzsob2er,2023-12-21T01:28:32.996Z,0xImran16585,True,1713965756386312192,0.0
clqejaf500006nfr08jvj6gs3,2023-12-21T01:38:32.101Z,Chris497184,True,1715505945592176640,0.0
clqejhtj7001rnydnd6tc3eeq,2023-12-21T01:44:17.347Z,NemoOutfit_,False,1546384224856715264,5.5677643628300215
clqejozo20016nfr0frtrivfb,2023-12-21T01:49:51.891Z,0Susan97082,False,1715496080937226241,0.0
clqejrtne0006njsoe6nxp0z7,2023-12-21T01:52:04.058Z,Justirizer21,False,1597075727802806272,14.628738838327793
clqek0cn6002hnfr021gfxiv0,2023-12-21T01:58:41.922Z,BlackSoullWinS,False,1461645970844708865,6.082762530298219
clqelvkqt001a127laeeuqb3i,2023-12-21T02:50:58.374Z,Desticy2,False,1395673609360662532,46.69047011971501
clqem7cgp000uulrucq35hjc1,2023-12-21T03:00:07.513Z,Ayaan76996310,False,1254318729975955457,0.0
clqemqkgz0000f18hl3i2sa12,2023-12-21T03:15:04.356Z,fudruckers_sol,False,1566161152299700224,48.23898838076935
clqemqubk000o12d101ks82a6,2023-12-21T03:15:17.121Z,sweetnickter,False,83606556,102.48414511523234
clqemqvw600029ct2ikim2c7o,2023-12-21T03:15:19.159Z,ItsSndd,False,1458904887350157314,74.52516353554684
clqemqwua0006ne9a50cuauhy,2023-12-21T03:15:20.386Z,Rundash_Crypto,False,1080937010532110336,297.96140689693357
clqemr5nc0003w9oky36b4rfe,2023-12-21T03:15:31.800Z,TarunKoushal7,True,1434840422728175619,0.0
clqemth0100053o6bu2dh1ku6,2023-12-21T03:17:19.825Z,Stag_ario,False,1426627160,24.899799195977465
clqemtubv00076rxcnn5av73u,2023-12-21T03:17:37.100Z,bunjysol,False,1244777461885341696,245.1509738916001
clqemu13i000f6rxcfnln4hz0,2023-12-21T03:17:45.870Z,conanyb6,False,1259884055635431424,17.549928774784245
clqemurx400063rz2mecwmdv1,2023-12-21T03:18:20.632Z,uchiha01_itachi,False,1540744982251704320,0.0
clqemvcxf000i3o6biadxj0vz,2023-12-21T03:18:47.859Z,Rahul_maurya_rm,False,1361548293868765186,0.0
clqemvgyd000e3rz2y8mw88rn,2023-12-21T03:18:53.077Z,Lost_soul_x9_,False,1675096050573484032,34.66987164671943
clqemwmu9000q3o6bc0x3nci2,2023-12-21T03:19:47.361Z,AmarNihBoss,True,1420692351765254146,9.746794344808963
clqemwtp5000dn26gsgcdxo96,2023-12-21T03:19:56.249Z,nilson_quest,False,1061768632429096966,109.57189420649804
clqemxb160008xpp6h3pudt3c,2023-12-21T03:20:18.714Z,diofarce,False,1429957629833629700,59.2452529743945
clqemy59u0000o7pq875v6ecg,2023-12-21T03:20:57.906Z,Sleep2earn_,False,1670274603720081408,0.0
clqemyt0b000qf18hzkl8kiz1,2023-12-21T03:21:28.668Z,xnftraff,False,1439370385162530816,69.87131027825369
clqemyu1o0000o9gu3rfyojwt,2023-12-21T03:21:30.012Z,Solus_,False,1609449645583011843,123.2152587953294
clqen0v6p0006eery0ncagbwi,2023-12-21T03:23:04.801Z,BobbyBitcoin8,False,1403093243412111363,223.30696361734894
clqen0xgo0006148ka9mkrgt1,2023-12-21T03:23:07.752Z,s0lmaximalist,False,196986839,74.83982896827064
clqen12je0012glnagar3cy37,2023-12-21T03:23:14.330Z,monu3750,False,1670347992761507840,0.0
clqen1f13000ho9gubz4c660k,2023-12-21T03:23:30.519Z,th3ndgame,False,316339758,120.17903311310172
clqen1z1k000no7pqsn13cxiz,2023-12-21T03:23:56.457Z,naveeddakram,False,1702571115116400640,44.97777228809804
clqen5jsi0017o9gu1i7y66f6,2023-12-21T03:26:43.314Z,CristianDimboiu,False,581142168,57.02630971753301
clqen7q400017xpp6ctoqd9z2,2023-12-21T03:28:24.816Z,goluptdr03,True,1314939486623547393,0.0
clqen8xdt0015h6xek5y588an,2023-12-21T03:29:20.898Z,bokieee2703,False,1653248097420726272,26.1725046566048
clqen9idm001oxpp6ikgbawvl,2023-12-21T03:29:48.107Z,_almightyjeff_,False,1377502331084795905,89.76079322287654
clqenaw3n001gh6xevy8xi08j,2023-12-21T03:30:52.547Z,WhatisJPEG,False,1465592468880035845,79.7370679169983
clqenbmuj000li8lrl64ci4gi,2023-12-21T03:31:27.212Z,Pancake0x,False,1543134682983927813,98.44795579391175
clqencqdr0010nd9q9qh92clp,2023-12-21T03:32:18.448Z,McLuckyP7,False,1683222546693472260,0.0
clqendca9001rh6xe3f23t3kw,2023-12-21T03:32:46.833Z,pulSE999_,False,1156930984132128768,84.96469855181033
clqenf079002eglnapeyvw3g1,2023-12-21T03:34:04.485Z,MoxiaJinVII,False,1390593430137364482,81.8413098624405
clqeng981002f12d1frnd101n,2023-12-21T03:35:02.834Z,wademade_,False,1541437340018774019,106.3202708800161
clqengp6b003o3o6b4owof9su,2023-12-21T03:35:23.507Z,Anthony44523078,False,1305745745828630528,0.0
clqenhmot00453o6bw5oo60z1,2023-12-21T03:36:06.941Z,Apekidnapper,False,1262307682658086913,130.19216566291536
clqeniya7002sglnajo9feyhw,2023-12-21T03:37:08.623Z,BeasrAU,False,963702117490819072,205.74741796678762
clqenl47h0010kvk8to8h1vrk,2023-12-21T03:38:49.613Z,sticoz07,False,873860769364029440,94.6044396421225
clqenr15m001k5xgjc2ebi4e8,2023-12-21T03:43:25.595Z,Daft_xo,False,1411701967500595200,91.51502608861563
clqenxeyn004e12d1fg8lv87q,2023-12-21T03:48:23.423Z,SwiperNs,False,1549576461044322304,0.0
clqenzs4z003syvsopltmeyso,2023-12-21T03:50:13.811Z,Christi10353242,False,1513598307989430281,71.58212067269312
clqeo0zvh00683o6b3rsidpue,2023-12-21T03:51:10.493Z,HX_SR1,False,1494305388484825092,31.654383582688826
clqeo4658000xty4u7aecfsgy,2023-12-21T03:53:38.589Z,CptAckerman,False,717448943,28.124722220850465
clqeoa6gp004xo7pqsf92vy3w,2023-12-21T03:58:18.937Z,cris7crypto,False,1466882176444731402,27.94637722496424
clqeoc1ad005do7pqbpp6open,2023-12-21T03:59:45.542Z,salah1_st,False,1519715956850925568,55.37147279962851
clqeod1po002258euluo3ggme,2023-12-21T04:00:32.748Z,ViceClassics,False,159021045,217.12208547266673
clqeogv1y004wyvsozs4taylc,2023-12-21T04:03:30.742Z,miss_sky_98,False,1702852003867787264,25.436194683953808
clqeonep2000ors99x043pcwl,2023-12-21T04:08:36.135Z,RealSolKing,False,1357272947862495232,66.61831579978588
clqeoo7qj004ypdlz9lgszqtx,2023-12-21T04:09:13.772Z,schmijosDAO,False,1519913746440675329,0.0
clqeoutfm000x6xj0t3g7138c,2023-12-21T04:14:21.827Z,lasereye2021,False,1433133190613405697,90.24965373894794
clqep6fxg000xayqd3qi4wqa5,2023-12-21T04:23:24.197Z,cryptosavage44,False,1377442012073447424,82.04876598706406
clqepavvy000xqdhklw3negtk,2023-12-21T04:26:51.503Z,matcw02,False,1437601930256203777,21.283796653792763
clqepde0c001c10vz98epu039,2023-12-21T04:28:48.300Z,klord_x,False,1533935588302147585,84.4393273303382
clqepf4kw001k10vziojgnvi4,2023-12-21T04:30:09.392Z,ayo_bandara,False,1440607019774341132,264.6507132051603
clqepf5x1000012suvomk67be,2023-12-21T04:30:11.125Z,JEOMJE,False,1446995136739778560,34.56877203488721
clqepnwmv000y5bg519ic81lf,2023-12-21T04:36:58.999Z,Scholes06925077,False,1481268443873636352,0.0
clqeppkav0006x1bm8b8isxud,2023-12-21T04:38:16.327Z,BitPoser,False,1286399088884363270,119.5198728245642
clqepsnng001hqdhkp37ckbuy,2023-12-21T04:40:40.637Z,MGR224488,False,1377482129156632577,27.386127875258307
clqeq0wxs000c1rpicc2hzr2z,2023-12-21T04:47:05.921Z,Alorasheed22,False,1517478218625916930,117.77945491468365
clqeq127d001cejxv11eb8gnf,2023-12-21T04:47:12.746Z,sauce_mo4,False,1280735043296677888,244.77744994177874
clqeq2zib000k1rpiv829tx0w,2023-12-21T04:48:42.563Z,Ismatov777,False,1653630476517625856,0.0
clqeqi7gh001hid7g2nfozbh6,2023-12-21T05:00:32.706Z,outside_oli,False,1226577967653851136,213.42445970413044
clqer4gbz000td1lklwb97tz9,2023-12-21T05:17:50.639Z,Manisha45337430,False,1405452175694725121,0.0
clqer67kq001eu7wqjn5n0wfr,2023-12-21T05:19:12.602Z,0xmikeyy,False,1346474262060625927,188.58419870180003
clqer7bcx003xid7gpy6a27za,2023-12-21T05:20:04.162Z,SabDotSol,False,1427792641098457095,164.4992401198255
clqer7okd005bi99j53vu7mmn,2023-12-21T05:20:21.277Z,CirArasCreates,False,1737391341699526657,9.797958971132712
clqerf8d8000317nln7k7zp3l,2023-12-21T05:26:13.532Z,CryptoKid1981,False,1439093414604296198,370.78834933152905
clqerg2po000312vg3guyvmix,2023-12-21T05:26:52.860Z,frankSolympus,False,2239720859,33.21144381083123
clqes3fvq0000mm093kl5q7jv,2023-12-21T05:45:03.015Z,baluba7726,False,1732845630660227072,0.0
clqesk13u000qmm09lm57hmpx,2023-12-21T05:57:57.018Z,KhushChawla,True,791292666453430273,0.0
clqeskcsk003oana5y7h8ierc,2023-12-21T05:58:12.165Z,EmnaceRichard,False,1539546626380836864,0.0
clqespu9u000esyjwmzp8mg9k,2023-12-21T06:02:28.099Z,justin58978,False,768669738830626816,0.0
clqesuabj000310gnl0hgoznp,2023-12-21T06:05:55.520Z,abayarde_eqss,False,1411698900336058375,186.0698793464434
clqetdqaa0019tf4hp6b9o88u,2023-12-21T06:21:02.675Z,SarathR72,False,2179800961,8.717797887081348
clqeubckk000cmnimo5bo3x9u,2023-12-21T06:47:11.205Z,DDJZnft,False,1404158797921374213,110.70682002478438
clqeugnru001f111jiig0a6bp,2023-12-21T06:51:19.003Z,AhmadFa741,False,1621404929587056640,0.0
clqeurl2y002m7l900uptjebj,2023-12-21T06:59:48.730Z,DerekKlibingat,False,1478792886103601153,145.18264359075434
clqeuzk6u001051g2q0qwxxsy,2023-12-21T07:06:00.822Z,GF_Assist,False,1671346300997050371,0.0
clqeuzvlj0005py99pkc2g34x,2023-12-21T07:06:15.608Z,rifkxyz,False,1371766138636406785,47.86439177509728
clqev6dpz000r9vg6kp59w09c,2023-12-21T07:11:19.031Z,oninodin,False,1476265522635452423,70.8942874990644
clqevacz4000955licufw19oc,2023-12-21T07:14:24.689Z,CinnaBands,False,1413250175531982848,128.03124618623377
clqevjbjw001ny9rx8nie0hmw,2023-12-21T07:21:22.749Z,SelveraSon41714,True,1672058131608907776,0.0
clqevk22c001upy99xwl5zvbt,2023-12-21T07:21:57.109Z,lucas07sol,True,1530589011026264065,0.0
clqevy8lq0010jy0puzpwk22e,2023-12-21T07:32:58.767Z,fs_feets,False,944968914009841665,53.376024580330075
clqewaldu004m5g28crtc513b,2023-12-21T07:42:35.202Z,rin_tlau,True,1512417308819726337,0.0
clqewayp3003bo44z8f0tolo5,2023-12-21T07:42:52.456Z,AndrewZaneyy,False,1469065134060544002,93.16651759081692
clqewb0gi001clitwwf36mz99,2023-12-21T07:42:54.738Z,Adura56,False,1460872953470537728,58.05170109479997
clqex1g5q00205uvriubfwln8,2023-12-21T08:03:28.142Z,kalu13964,True,1674443713857359872,0.0
clqexocpg004dlitwfvyk0dk1,2023-12-21T08:21:16.756Z,PetersonParis22,False,932233647364694016,42.16633728461603
clqexozqs004llitwrc47lfpv,2023-12-21T08:21:46.612Z,Lusterin95,False,1665796532069892097,0.0
clqexr2z100bzftqo3d826asu,2023-12-21T08:23:24.109Z,oxcasper,False,1448263287544561669,0.0
clqey1m0f0038tapqj9hr4gv1,2023-12-21T08:31:35.277Z,FiveChauDream,False,826531560195190784,51.02940328869229
clqeyd2xw00ar5g28xc9pb8xb,2023-12-21T08:40:30.500Z,Arctic050,False,1503846196317667328,44.04543109109048
clqeyf4li00341lti1lyab13w,2023-12-21T08:42:05.959Z,mirkhalid002,False,1645587381934776322,0.0
clqeygpjf0053tapqhx0qvedi,2023-12-21T08:43:19.755Z,TheePapaduck,False,2723817360,63.31666447310692
clqeyinv1000ltqap6ii1ofjl,2023-12-21T08:44:50.893Z,yur__khar,False,1324409560975769610,0.0
clqez589g0013zsocn4m8e77g,2023-12-21T09:02:23.765Z,marshaa0101,True,895165445719851016,0.0
clqezo9h50084tapq28lkmr2j,2023-12-21T09:17:11.801Z,JEFE019,False,381097334,120.21647141718975
clqezoea5008ctapq5fpgin99,2023-12-21T09:17:18.030Z,LapepiteCrypto,False,1630347533317701633,51.56549233741495
clqf03dl2001futf7hnpkqmv5,2023-12-21T09:28:56.967Z,BruMar03820124,False,1473670964441452545,0.0
clqf0iq52003a9uhdt4l3cd0x,2023-12-21T09:40:53.079Z,ManfriniM,False,3293008001,0.0
clqf0js750042149v7g02gon6,2023-12-21T09:41:42.402Z,crazymansol,False,706487198,133.96641370134532
clqf0o69q000c4kwq12e5pqqv,2023-12-21T09:45:07.263Z,DanialLumb3565,True,1671996672044580864,0.0
clqf0vi0800bqtapqax04931a,2023-12-21T09:50:49.065Z,Lizettant,False,1505946534084550657,0.0
clqf147ht000t4p60mwrrneks,2023-12-21T09:57:35.345Z,DeFinanzasYT,False,1202350744466337799,99.77975746613137
clqf18y0k000q12fl23wbjc67,2023-12-21T10:01:16.340Z,Dreyville_crypt,False,1228278470360403968,233.37951923851415
clqf191l0000tmqsfnskcnrfb,2023-12-21T10:01:20.965Z,DanielH95361659,True,1711842680219557888,0.0
clqf1aibh0000ib10rt90hant,2023-12-21T10:02:29.310Z,BchngKhi2,False,1379802133508222977,55.00909015790027
clqf1l2zb001vwtvuno2vx25v,2023-12-21T10:10:42.647Z,KizzeeB316,True,1672125393221070849,0.0
clqf1p0tm001f9e84hjgbymm3,2023-12-21T10:13:46.475Z,arsel_op,False,1276501997483487233,71.49125820686051
clqf1tyqf000i3ue77zvqrhhq,2023-12-21T10:17:37.047Z,Alexander0x5,True,1713943779634229248,0.0
clqf1vc6p000w3ue71bgghg21,2023-12-21T10:18:41.137Z,tom_s101,False,1446167728490876929,35.38361202590826
clqf21ah900187q43jpim8rac,2023-12-21T10:23:18.862Z,0x__Darren,False,1319618612039069696,91.08786966440702
clqf2663p000nelxn9opt9tj3,2023-12-21T10:27:06.470Z,DuntenB83268,True,1672057011008339968,0.0
clqf28qe00011elxnycgphzek,2023-12-21T10:29:06.073Z,_BADAB_,False,1315779083343519744,46.36809247747852
clqf29mhm002f3cdei59dthg3,2023-12-21T10:29:47.675Z,ehlers_tobias,False,1422881396209684481,0.0
clqf2b4sg002hib106vr27tnq,2023-12-21T10:30:58.048Z,ReiterCeci19281,True,1671983614408687616,0.0
clqf2nef80033azsic2vvspzq,2023-12-21T10:40:30.404Z,chilldelapo_0x,True,1715496981408227328,0.0
clqf2tfcj003hwtvuwswng4j5,2023-12-21T10:45:11.540Z,MichaleSem63500,True,1672100484252045312,0.0
clqf2u8pd001x7obackd94vkn,2023-12-21T10:45:49.585Z,OffnerD7173,True,1672004273423671297,0.0
clqf2x8ek001fhfnjxdeozgq1,2023-12-21T10:48:09.164Z,irfanaditya_ad,False,1615868587457277952,0.0
clqf2zs5u000zi1mtp9jq6c3s,2023-12-21T10:50:08.083Z,marsunft,False,1588365946120507394,28.053520278211074
clqf34ukd00287obavc0qyeg2,2023-12-21T10:54:04.478Z,Simransin68,False,1670812450990505986,0.0
clqf39j71002ycc4xee7ow344,2023-12-21T10:57:43.021Z,almicasm,False,2646390576,0.0
clqf3gwco001cp6csc5ylmz3p,2023-12-21T11:03:26.664Z,DavisEth13692,True,1717869525318746113,0.0
clqf3jqes005gouqd62j73o2o,2023-12-21T11:05:38.933Z,KabiruFako,False,1085156578830045184,0.0
clqf3l4as005uouqdjh15513w,2023-12-21T11:06:43.589Z,jawad2doo,True,1641485324202147840,0.0
clqf3n6s4002fblpj4mh36gey,2023-12-21T11:08:20.116Z,_fadhlu,False,1012117785512558592,0.0
clqf3nc1h001ie74nxtm2i1ol,2023-12-21T11:08:26.933Z,ZLinahan52694,True,1712540758044037120,0.0
clqf3p7m7005x7obatru61h74,2023-12-21T11:09:54.511Z,MemeCoinDF,False,1736816865954213888,0.0
clqf3rkq50052wtvucwdk4pfk,2023-12-21T11:11:44.813Z,huudoanh1992,False,937545539704430592,21.470910553583888
clqf3vvr5000ldal9okz408c0,2023-12-21T11:15:05.730Z,0xShirodkar,True,1715496986340655104,0.0
clqf4astp0072wtvu04r0h6ta,2023-12-21T11:26:41.774Z,Andrews0x,False,1713760438712700928,0.0
clqf4emac000q13ujy4cimp7e,2023-12-21T11:29:39.924Z,BrianMaldo4727,True,1715477916845318148,0.0
clqf4pop9000712h3w18e4t6d,2023-12-21T11:38:16.210Z,AdeK703456,False,1735933517551546368,3.3166247903554
clqf4twxq00d19mxcllioea2j,2023-12-21T11:41:33.567Z,replyguysats,False,1663673824229965824,307.96590720402804
clqf4y4oa00abelxnts9vv53n,2023-12-21T11:44:50.218Z,Collins1040673,True,1717851677334671360,0.0
clqf52lag001xc7332x802b3o,2023-12-21T11:48:18.377Z,retentionjunkie,False,1468876087660793858,69.79254974565696
clqf5cy2f002ee3c1q4arrolq,2023-12-21T11:56:21.495Z,bselcirasub1985,True,1717954954944499712,0.0
clqf5iumo0003nn3xn7bjjcli,2023-12-21T12:00:56.976Z,torchlightsol,False,1638827064114442241,45.81484475582123
clqf5kgz7000hb62w3ya9hepk,2023-12-21T12:02:12.596Z,CryptoJulez_,False,1434107043703660547,192.0781091118923
clqf5kwb300399ynnd8grfl2z,2023-12-21T12:02:32.463Z,yakub_hm,True,1307444188917764106,0.0
clqf5l0ek000i2hm4sl9ddls4,2023-12-21T12:02:37.773Z,cryptobeautykid,False,1478878275464318978,27.331300737432898
clqf5lg2v004xfz4twknnd9h1,2023-12-21T12:02:58.088Z,Mkr7007,False,440515279,57.52390807307862
clqf5lm8q000hnn3x5gg4z62h,2023-12-21T12:03:06.074Z,gren_bgn,False,1458193799780319235,49.22397789695587
clqf5lyir000f8btdd80yt1gt,2023-12-21T12:03:21.987Z,fauda_z1,False,1615777097502294016,0.0
clqf5m5d1000cfjf3ojri5os6,2023-12-21T12:03:30.853Z,rohmatjn_,False,1588066448886284288,0.0
clqf5oaxg000qfjf3w8fgaq1d,2023-12-21T12:05:11.381Z,veraximago,False,1590375385329324032,97.82637681116479
clqf5obig000o14gp2nvqpfwi,2023-12-21T12:05:12.136Z,cryptobeautymom,False,1331971615580692483,233.80119760172317
clqf5oc2w00drwtvu9hhsoy1c,2023-12-21T12:05:12.873Z,RuddMoore_,False,1640418586769408007,181.36427432104702
clqf5q5sz003t9ynno1ps6ur8,2023-12-21T12:06:38.051Z,itsnobasic,False,1483090326239825928,93.68564457802486
clqf5rt04000hizjc19of16zk,2023-12-21T12:07:54.773Z,karus1030,False,1433428653061263375,41.49698784249286
clqf5sjcd001ifjf3zb8xeh8i,2023-12-21T12:08:28.909Z,Andre0x29966,True,1715483168483004416,0.0
clqf5sxf8001214gp7o2in8ru,2023-12-21T12:08:47.156Z,GauravK15114983,False,979963066707095554,43.255057507764334
clqf5um60001eizjc8z0hhdmk,2023-12-21T12:10:05.880Z,Nefriama2,False,1856915028,0.0
clqf5vfze002414gpf1l7uoha,2023-12-21T12:10:44.522Z,Vitalie74118764,False,1373174455095164930,68.0808343074613
clqf5wghn002yb62wzdurcksy,2023-12-21T12:11:31.835Z,bhejdiTweet,False,800438894533541888,0.0
clqf5xqkw000foidfkn3nh3wb,2023-12-21T12:12:31.569Z,TheNestArcade,False,1441583597480136706,254.5820103620835
clqf5ywkc001oyurnzdqopz9i,2023-12-21T12:13:25.981Z,yu432100,False,1638574856135659521,0.0
clqf6117b002zizjc8swyfrvv,2023-12-21T12:15:05.303Z,Nightvision31,False,3016832120,15.297058540778355
clqf62pib00dvelxng7haqfhe,2023-12-21T12:16:23.459Z,Rycnl,False,1436244985121148931,75.23961722390672
clqf648o70000rck2eogvsw07,2023-12-21T12:17:34.951Z,junyang708,False,1533641287391272962,0.0
clqf64wcx001ggg8o0j5453gn,2023-12-21T12:18:05.649Z,0xOndre,False,4658105117,52.15361924162119
clqf64z2p001hvgly0m4xczhy,2023-12-21T12:18:09.169Z,niyan_holla,False,2727478349,0.0
clqf653r1001pvglywiu8its6,2023-12-21T12:18:15.229Z,Pixelab36,False,1513385545744859140,132.92855223765886
clqf664jy008jhvjfqcz8krpp,2023-12-21T12:19:02.926Z,_DerDings,False,4716389848,0.0
clqf67q8d0000kciur1bmrneh,2023-12-21T12:20:17.677Z,TheChumzNFT,False,1721898142160072704,28.89636655359978
clqf67z5o0006zr7tu0z6bax9,2023-12-21T12:20:29.245Z,strafs81,False,1396515727675478029,0.0
clqf69up8002pnn3xv95llfn0,2023-12-21T12:21:56.780Z,ShannonRus54390,False,1733152091273666560,0.0
clqf6akji000bekfouqnl6ws2,2023-12-21T12:22:30.270Z,Satoshi_Sharer,False,1674054777439678469,41.98809355043403
clqf6cdq3002hcs3lxh9ulill,2023-12-21T12:23:54.748Z,siriuslee99,False,2218236054,109.16959283610066
clqf6e34y00am2t3k4ww9gbpw,2023-12-21T12:25:14.339Z,lolmbrill,False,99414377,339.0486690727454
clqf6e5td0012ekfoohw9jp6l,2023-12-21T12:25:17.809Z,thekryptosdaive,False,1727743346817314817,0.0
clqf6g4kd000ha9wnxj32xafj,2023-12-21T12:26:49.501Z,Bangis_m_inuwa,True,792546831704199169,0.0
clqf6i5ah000n54vqbjzkwg9q,2023-12-21T12:28:23.753Z,JayJY007,False,975217270409646080,78.82892870006543
clqf6jlzz003nvglyzrclprjg,2023-12-21T12:29:32.064Z,Dannie__Dee,False,4518485056,12.0
clqf6ldqe000fm7g0e4v1bu3l,2023-12-21T12:30:54.662Z,kingkongdumb,False,1468512357102292992,0.0
clqf6m9cu001kg7ou6xvj95pt,2023-12-21T12:31:35.647Z,0x47AD82E0,False,290637959,29.614185789921695
clqf6mezv001sg7our7k199lm,2023-12-21T12:31:42.956Z,Romulus_Sol,False,1474495724113043457,0.0
clqf6nh6i001ka9wnicadh37m,2023-12-21T12:32:32.443Z,Rohith26744798,False,1525430580644823040,0.0
clqf6oq6y001i54vq6mng4hxe,2023-12-21T12:33:30.719Z,zelifornia,False,1173627371754119173,158.8741640418605
clqf6rn3f002omnflt65fkjgj,2023-12-21T12:35:46.731Z,0xWright92479,True,1715521231045246976,0.0
clqf6sprb002b54vqp959l7rd,2023-12-21T12:36:36.840Z,RTDurac,False,63644243,179.41293152947478
clqf6ti1100221w0offk6hfi0,2023-12-21T12:37:13.478Z,IleMarTt,False,1351110774291386371,6.708203932499369
clqf6vklx001nmsh54vzq6s3g,2023-12-21T12:38:50.134Z,archeaven_77,True,341894855,17.663521732655695
clqf6vo9a003fmnflfnfsml9t,2023-12-21T12:38:54.862Z,Deuklo1,False,1043481339163553792,32.341923257592455
clqf6w00x0031g7ouabfstkol,2023-12-21T12:39:10.113Z,febrianddwi,False,112418041,193.79628479411053
clqf6xglw0009g8b6n1zihwk3,2023-12-21T12:40:18.261Z,cipoleee,False,1481025293238554624,36.26292872893749
clqf6yefa000s37gg1qmeguf1,2023-12-21T12:41:02.087Z,willon_deniel,True,1486601486167535622,0.0
clqf73zy30027msh55qwwv0sw,2023-12-21T12:45:23.259Z,kauzjzsh,False,1688948517258113027,0.0
clqf756gn001sg8b6rerll122,2023-12-21T12:46:18.359Z,0xPFP,False,1232061152890425344,126.0
clqf75lfb0013m8hvfzg64ca4,2023-12-21T12:46:37.751Z,nft_vikz,False,209275441,211.42611002428248
clqf75lzi003ua9wniuvxbugx,2023-12-21T12:46:38.478Z,kuzesociety,False,1701422751766958080,23.2163735324878
clqf75zz7001e31j1wlwg3m48,2023-12-21T12:46:56.611Z,Christensen_0x,True,1713983613170073600,0.0
clqf773ar0018mb2w4bw19dug,2023-12-21T12:47:47.571Z,Surfer2043,True,1494139861053411329,3.3166247903554
clqf779d10009z0q3a07gnpvm,2023-12-21T12:47:55.430Z,CedricScha44009,True,1715520803243003905,0.0
clqf7819m003a1w0okdtyqaye,2023-12-21T12:48:31.595Z,BarbaraEth32685,True,1717862197840232448,0.0
clqf79pz50073vglywkmm3zg6,2023-12-21T12:49:50.274Z,0Luther82027,True,1718169042526023680,0.0
clqf79sxm004ja9wnwdgenpuv,2023-12-21T12:49:54.106Z,greatnewtini19,False,36435875,350.11569516375584
clqf79wwb000yz0q3ipz3c9jq,2023-12-21T12:49:59.243Z,ozgunus,False,1485340089869873152,237.17504084536384
clqf7ap53003amsh55gtsqyf6,2023-12-21T12:50:35.847Z,DerekEth72869,True,1715506467220881408,0.0
clqf7aqlh002tm7g0m36y8h8m,2023-12-21T12:50:37.733Z,tonyethera,False,1678770191633891329,0.0
